dataset,imputation,missing_rate,rmse,mae,r2,mape,n_imputed,timestamp
bbr_esmond_data_to-ro_2024-2025,mean_imputation,30,38419827.67339252,38051557.07729476,-51.41370087450942,4.144710207033939,9,2025-09-04 20:36:03
bbr_esmond_data_to-ro_2024-2025,linear_interpolation,30,22362973.140301622,14930824.770833328,-15.594814214422207,1.632571175619192,8,2025-09-04 20:36:03
bbr_esmond_data_to-ro_2024-2025,knn_imputation,30,38419827.67339252,38051557.07729476,-51.41370087450942,4.144710207033939,9,2025-09-04 20:36:03
cubic_esmond_data_ms-es_2024-2025,mean_imputation,10,59992698.87576472,42157557.95555556,-0.932879974720209,4.9181315023986265,3,2025-09-04 20:36:03
cubic_esmond_data_ms-es_2024-2025,linear_interpolation,10,65077716.07520694,52217399.94444442,-1.2744306150299565,6.581699857303647,3,2025-09-04 20:36:03
cubic_esmond_data_ms-es_2024-2025,knn_imputation,10,59992698.87576472,42157557.95555556,-0.932879974720209,4.9181315023986265,3,2025-09-04 20:36:03
cubic_esmond_data_ms-es_2024-2025,mean_imputation,20,52426731.55861028,44908758.0925926,-0.194026901334021,5.544646563484414,6,2025-09-04 20:36:03
cubic_esmond_data_ms-es_2024-2025,linear_interpolation,20,135848206.86201444,119507141.38888888,-7.0170827348432745,14.894278360768824,6,2025-09-04 20:36:03
cubic_esmond_data_ms-es_2024-2025,knn_imputation,20,52426731.55861028,44908758.0925926,-0.194026901334021,5.544646563484414,6,2025-09-04 20:36:03
cubic_esmond_data_ms-es_2024-2025,mean_imputation,30,97612825.08198117,92938714.2847222,-0.2313175755369307,11.58556017801526,9,2025-09-04 20:36:03
cubic_esmond_data_ms-es_2024-2025,linear_interpolation,30,106756853.86753055,95902991.02777778,-0.4728138089024076,12.065745396280873,9,2025-09-04 20:36:03
cubic_esmond_data_ms-es_2024-2025,knn_imputation,30,97612825.08198117,92938714.2847222,-0.2313175755369307,11.58556017801526,9,2025-09-04 20:36:03
bbr_esmond_data_es-pi_2024-2025,mean_imputation,10,16633177.41497278,11223098.25,-0.1751575099710585,1.2535039395158007,4,2025-09-04 20:36:03
bbr_esmond_data_es-pi_2024-2025,linear_interpolation,10,14357995.68213243,7973635.0,0.1243445049524223,0.8972726946701912,4,2025-09-04 20:36:03
bbr_esmond_data_es-pi_2024-2025,knn_imputation,10,16633177.41497278,11223098.25,-0.1751575099710585,1.2535039395158007,4,2025-09-04 20:36:03
bbr_esmond_data_es-pi_2024-2025,mean_imputation,20,13245306.72620795,10585305.607954532,-0.0784462336875906,1.1548268135290976,8,2025-09-04 20:36:03
bbr_esmond_data_es-pi_2024-2025,linear_interpolation,20,35139998.96233051,29066326.40625,-6.590632175474737,3.1598800816262864,8,2025-09-04 20:36:03
bbr_esmond_data_es-pi_2024-2025,knn_imputation,20,13245306.72620795,10585305.607954532,-0.0784462336875906,1.1548268135290976,8,2025-09-04 20:36:03
bbr_esmond_data_es-pi_2024-2025,mean_imputation,30,8431101.045978952,6273055.905172408,-0.2845406038771412,0.6776699746781957,12,2025-09-04 20:36:03
bbr_esmond_data_es-pi_2024-2025,linear_interpolation,30,12766086.11085526,9513370.181818182,-1.847735046851744,1.03165120398957,11,2025-09-04 20:36:03
bbr_esmond_data_es-pi_2024-2025,knn_imputation,30,8431101.045978952,6273055.905172408,-0.2845406038771412,0.6776699746781957,12,2025-09-04 20:36:03
cubic_esmond_data_pa-ce_2024-2025,mean_imputation,10,57164195.07006323,49792314.47254901,-0.0829173029749206,7.969166931160079,5,2025-09-04 20:36:03
cubic_esmond_data_pa-ce_2024-2025,linear_interpolation,10,91075321.7440563,78486527.3,-1.7488341408083583,12.49887463446177,5,2025-09-04 20:36:03
cubic_esmond_data_pa-ce_2024-2025,knn_imputation,10,57164195.07006323,49792314.47254901,-0.0829173029749206,7.969166931160079,5,2025-09-04 20:36:03
cubic_esmond_data_pa-ce_2024-2025,mean_imputation,20,82450721.49152078,62584818.67373738,-0.0656902457427439,10.682980910428652,11,2025-09-04 20:36:03
cubic_esmond_data_pa-ce_2024-2025,linear_interpolation,20,106240437.24398302,76478625.60606061,-0.7693826682256684,12.7924736376423,11,2025-09-04 20:36:03
cubic_esmond_data_pa-ce_2024-2025,knn_imputation,20,82450721.49152078,62584818.67373738,-0.0656902457427439,10.682980910428652,11,2025-09-04 20:36:03
cubic_esmond_data_pa-ce_2024-2025,mean_imputation,30,57597125.41234466,50163042.68749998,-0.1206033139309252,7.287331659340571,16,2025-09-04 20:36:03
cubic_esmond_data_pa-ce_2024-2025,linear_interpolation,30,95258041.92125848,82457222.69444445,-1.890523353736009,12.376382757789989,15,2025-09-04 20:36:03
cubic_esmond_data_pa-ce_2024-2025,knn_imputation,30,57597125.41234466,50163042.68749998,-0.1206033139309252,7.287331659340571,16,2025-09-04 20:36:03
bbr_esmond_data_pb-ap_2024-2025,mean_imputation,10,299683892.84469223,261601519.30303028,-0.0290369555201335,123.77895832008502,3,2025-09-04 20:36:03
bbr_esmond_data_pb-ap_2024-2025,linear_interpolation,10,191297280.2786695,144063662.25,0.5807029953061553,79.35480840516293,3,2025-09-04 20:36:03
bbr_esmond_data_pb-ap_2024-2025,knn_imputation,10,299683892.84469223,261601519.30303028,-0.0290369555201335,123.77895832008502,3,2025-09-04 20:36:03
bbr_esmond_data_pb-ap_2024-2025,mean_imputation,20,311343047.2796132,281684326.6403941,-0.0001385883888354,141.28216821424454,7,2025-09-04 20:36:03
bbr_esmond_data_pb-ap_2024-2025,linear_interpolation,20,294726617.7185822,252051920.3472222,0.1786339421991318,115.68916715316432,6,2025-09-04 20:36:03
bbr_esmond_data_pb-ap_2024-2025,knn_imputation,20,311343047.2796132,281684326.6403941,-0.0001385883888354,141.28216821424454,7,2025-09-04 20:36:03
bbr_esmond_data_pb-ap_2024-2025,mean_imputation,30,320854500.75305,268373370.93846148,-0.1338072275128208,154.9057905778739,10,2025-09-04 20:36:03
bbr_esmond_data_pb-ap_2024-2025,linear_interpolation,30,423273414.33173454,362245375.7166666,-0.97317194792026,184.90297134384733,10,2025-09-04 20:36:03
bbr_esmond_data_pb-ap_2024-2025,knn_imputation,30,320854500.75305,268373370.93846148,-0.1338072275128208,154.9057905778739,10,2025-09-04 20:36:03
cubic_esmond_data_to-es_2024-2025,mean_imputation,10,124170482.7096344,90204198.33841468,-1.1174599578238231,14.62712731471544,4,2025-09-04 20:36:03
cubic_esmond_data_to-es_2024-2025,linear_interpolation,10,122993656.6133784,90218754.0625,-1.0775136892408863,14.5740643250834,4,2025-09-04 20:36:03
cubic_esmond_data_to-es_2024-2025,knn_imputation,10,124170482.7096344,90204198.33841468,-1.1174599578238231,14.62712731471544,4,2025-09-04 20:36:03
cubic_esmond_data_to-es_2024-2025,mean_imputation,20,98502307.55740574,77839758.20576134,-0.3012375482706166,11.336858722285449,9,2025-09-04 20:36:03
cubic_esmond_data_to-es_2024-2025,linear_interpolation,20,138814905.1248137,111055480.0595238,-1.117154216025558,15.2307300618635,7,2025-09-04 20:36:03
cubic_esmond_data_to-es_2024-2025,knn_imputation,20,98502307.55740574,77839758.20576134,-0.3012375482706166,11.336858722285449,9,2025-09-04 20:36:03
cubic_esmond_data_to-es_2024-2025,mean_imputation,30,44941324.10961992,37276530.40264423,-0.0298819270132402,4.634594866683533,13,2025-09-04 20:36:03
cubic_esmond_data_to-es_2024-2025,linear_interpolation,30,60364568.34280172,47339794.08333332,-0.9916297291823186,5.993900977021919,12,2025-09-04 20:36:03
cubic_esmond_data_to-es_2024-2025,knn_imputation,30,44941324.10961992,37276530.40264423,-0.0298819270132402,4.634594866683533,13,2025-09-04 20:36:03
cubic_esmond_data_se-ap_2024-2025,mean_imputation,10,113816508.13743968,85012691.0,-0.7862483159072144,3373.5155517830194,4,2025-09-04 20:36:03
cubic_esmond_data_se-ap_2024-2025,linear_interpolation,10,45464035.874365725,41433181.145833336,0.7149852809325472,1262.7700318193613,4,2025-09-04 20:36:03
cubic_esmond_data_se-ap_2024-2025,knn_imputation,10,113816508.13743968,85012691.0,-0.7862483159072144,3373.5155517830194,4,2025-09-04 20:36:03
cubic_esmond_data_se-ap_2024-2025,mean_imputation,20,170642037.940336,138329592.015625,-0.2072005704543351,402.1367512978786,8,2025-09-04 20:36:03
cubic_esmond_data_se-ap_2024-2025,linear_interpolation,20,232448826.031326,183499521.34375,-1.2400725694227632,811.1143871952249,8,2025-09-04 20:36:03
cubic_esmond_data_se-ap_2024-2025,knn_imputation,20,170642037.940336,138329592.015625,-0.2072005704543351,402.1367512978786,8,2025-09-04 20:36:03
cubic_esmond_data_se-ap_2024-2025,mean_imputation,30,147169287.47036594,123670052.75,-0.0120609880933446,398.9716650194408,12,2025-09-04 20:36:03
cubic_esmond_data_se-ap_2024-2025,linear_interpolation,30,198743000.03667784,168987812.9027778,-0.8456782417848536,708.7853487848527,12,2025-09-04 20:36:03
cubic_esmond_data_se-ap_2024-2025,knn_imputation,30,147169287.47036594,123670052.75,-0.0120609880933446,398.9716650194408,12,2025-09-04 20:36:03
bbr_esmond_data_go-pa_2024-2025,mean_imputation,10,4130497.566290394,3660416.1342591047,-3.658469435184914,0.3793897049621685,3,2025-09-04 20:36:03
bbr_esmond_data_go-pa_2024-2025,linear_interpolation,10,17390920.84661553,15544288.944444455,-81.58167093605225,1.609725294395263,3,2025-09-04 20:36:03
bbr_esmond_data_go-pa_2024-2025,knn_imputation,10,4130497.566290394,3660416.1342591047,-3.658469435184914,0.3793897049621685,3,2025-09-04 20:36:03
bbr_esmond_data_go-pa_2024-2025,mean_imputation,20,18747822.317610968,10866483.293154769,-0.0391683962849653,1.1471226508457957,7,2025-09-04 20:36:03
bbr_esmond_data_go-pa_2024-2025,linear_interpolation,20,19115410.323470347,12466500.071428606,-0.080317776155357,1.3121305412558693,7,2025-09-04 20:36:03
bbr_esmond_data_go-pa_2024-2025,knn_imputation,20,18747822.317610968,10866483.293154769,-0.0391683962849653,1.1471226508457957,7,2025-09-04 20:36:03
bbr_esmond_data_go-pa_2024-2025,mean_imputation,30,16488761.91623056,10462915.887986986,-0.3950068300237723,1.106034206228552,11,2025-09-04 20:36:04
bbr_esmond_data_go-pa_2024-2025,linear_interpolation,30,17224315.49154476,12292349.458333349,-0.5370115058987475,1.2968387336751366,10,2025-09-04 20:36:04
bbr_esmond_data_go-pa_2024-2025,knn_imputation,30,16488761.91623056,10462915.887986986,-0.3950068300237723,1.106034206228552,11,2025-09-04 20:36:04
cubic_esmond_data_ba-am_2024-2025,mean_imputation,10,166612187.78350946,154549520.82954544,-6.165498959424281,25.34219839948756,4,2025-09-04 20:36:04
cubic_esmond_data_ba-am_2024-2025,linear_interpolation,10,346484910.0451205,275810029.0277778,-22.596907725409,47.58441542318949,3,2025-09-04 20:36:04
cubic_esmond_data_ba-am_2024-2025,knn_imputation,10,166612187.78350946,154549520.82954544,-6.165498959424281,25.34219839948756,4,2025-09-04 20:36:04
cubic_esmond_data_ba-am_2024-2025,mean_imputation,20,262217976.8530464,215541470.30436844,-0.0052585361834569,15197.54307543522,9,2025-09-04 20:36:04
cubic_esmond_data_ba-am_2024-2025,linear_interpolation,20,158516395.76685148,107280008.1111111,0.632632085119578,879.5404409188712,9,2025-09-04 20:36:04
cubic_esmond_data_ba-am_2024-2025,knn_imputation,20,262217976.8530464,215541470.30436844,-0.0052585361834569,15197.54307543522,9,2025-09-04 20:36:04
cubic_esmond_data_ba-am_2024-2025,mean_imputation,30,223653189.9656512,207627517.8970588,-0.6766132683419626,517.8630142363721,14,2025-09-04 20:36:04
cubic_esmond_data_ba-am_2024-2025,linear_interpolation,30,151545768.8378086,116248450.94132654,0.2302134198613983,508.2659708672964,14,2025-09-04 20:36:04
cubic_esmond_data_ba-am_2024-2025,knn_imputation,30,223653189.9656512,207627517.8970588,-0.6766132683419626,517.8630142363721,14,2025-09-04 20:36:04
bbr_esmond_data_es-am_2024-2025,mean_imputation,10,420658480.407423,351650322.4460785,-2.3202277680374563,298.7859117543404,3,2025-09-04 20:36:04
bbr_esmond_data_es-am_2024-2025,linear_interpolation,10,398001172.09181374,363284295.0,-1.972194883223274,266.0295188145078,3,2025-09-04 20:36:04
bbr_esmond_data_es-am_2024-2025,knn_imputation,10,420658480.407423,351650322.4460785,-2.3202277680374563,298.7859117543404,3,2025-09-04 20:36:04
bbr_esmond_data_es-am_2024-2025,mean_imputation,20,145161871.9931341,117205659.83333334,-0.2562051030883268,21.64583214201878,7,2025-09-04 20:36:04
bbr_esmond_data_es-am_2024-2025,linear_interpolation,20,178705810.74937803,157445234.17857143,-0.9038502318556428,25.93036155597727,7,2025-09-04 20:36:04
bbr_esmond_data_es-am_2024-2025,knn_imputation,20,145161871.9931341,117205659.83333334,-0.2562051030883268,21.64583214201878,7,2025-09-04 20:36:04
bbr_esmond_data_es-am_2024-2025,mean_imputation,30,169803983.80979568,139959311.8916084,-0.1512115957992552,25.648145031884628,11,2025-09-04 20:36:04
bbr_esmond_data_es-am_2024-2025,linear_interpolation,30,173773286.70481855,136003234.74242425,-0.2056616192771232,24.748188645658097,11,2025-09-04 20:36:04
bbr_esmond_data_es-am_2024-2025,knn_imputation,30,169803983.80979568,139959311.8916084,-0.1512115957992552,25.648145031884628,11,2025-09-04 20:36:04
bbr_esmond_data_se-go_2024-2025,mean_imputation,10,3248918669.4463024,2783555253.375,-0.0610458056785225,195.47018957831807,4,2025-09-04 20:36:04
bbr_esmond_data_se-go_2024-2025,linear_interpolation,10,2349979281.340048,1626431002.2083333,0.4448830093929883,148.78305126256225,4,2025-09-04 20:36:04
bbr_esmond_data_se-go_2024-2025,knn_imputation,10,3248918669.4463024,2783555253.375,-0.0610458056785225,195.47018957831807,4,2025-09-04 20:36:04
bbr_esmond_data_se-go_2024-2025,mean_imputation,20,1747504633.0481637,1504899445.1769,-0.4106117887571134,20.839454286825376,9,2025-09-04 20:36:04
bbr_esmond_data_se-go_2024-2025,linear_interpolation,20,2339468168.6230707,1801153595.796296,-1.5281632745054297,28.12405302010623,9,2025-09-04 20:36:04
bbr_esmond_data_se-go_2024-2025,knn_imputation,20,1747504633.0481637,1504899445.1769,-0.4106117887571134,20.839454286825376,9,2025-09-04 20:36:04
bbr_esmond_data_se-go_2024-2025,mean_imputation,30,1725849847.4708276,1421013267.8344154,-0.1525453055509351,22.88684132047653,14,2025-09-04 20:36:04
bbr_esmond_data_se-go_2024-2025,linear_interpolation,30,1803701470.3120728,1424684361.3273811,-0.2588712281530907,22.85543163984449,14,2025-09-04 20:36:04
bbr_esmond_data_se-go_2024-2025,knn_imputation,30,1725849847.4708276,1421013267.8344154,-0.1525453055509351,22.88684132047653,14,2025-09-04 20:36:04
cubic_esmond_data_to-se_2024-2025,mean_imputation,10,421529394.1721762,199263119.00148147,-0.2609368085643984,2459.928675619074,5,2025-09-04 20:36:04
cubic_esmond_data_to-se_2024-2025,linear_interpolation,10,419004984.67970914,202789742.15,-0.2458793082882151,2444.394765243326,5,2025-09-04 20:36:04
cubic_esmond_data_to-se_2024-2025,knn_imputation,10,421529394.1721762,199263119.00148147,-0.2609368085643984,2459.928675619074,5,2025-09-04 20:36:04
cubic_esmond_data_to-se_2024-2025,mean_imputation,20,27619529.00415793,23650518.453333475,-1.5823743684489977,2.470607648026899,10,2025-09-04 20:36:04
cubic_esmond_data_to-se_2024-2025,linear_interpolation,20,25427283.39720388,18954097.36666669,-1.188701788425588,1.9895746873440583,10,2025-09-04 20:36:04
cubic_esmond_data_to-se_2024-2025,knn_imputation,20,27619529.00415793,23650518.453333475,-1.5823743684489977,2.470607648026899,10,2025-09-04 20:36:04
cubic_esmond_data_to-se_2024-2025,mean_imputation,30,31194435.82945941,26943017.647619043,-1.0422233223640591,2.81829868047201,15,2025-09-04 20:36:04
cubic_esmond_data_to-se_2024-2025,linear_interpolation,30,26956040.921425603,22159934.266666666,-0.5249695587673913,2.365210962540829,15,2025-09-04 20:36:04
cubic_esmond_data_to-se_2024-2025,knn_imputation,30,31194435.82945941,26943017.647619043,-1.0422233223640591,2.81829868047201,15,2025-09-04 20:36:04
bbr_esmond_data_ce-pa_2024-2025,mean_imputation,10,8099553.235837367,6797292.416666667,-0.0357522979124982,0.7390295277355445,3,2025-09-04 20:36:04
bbr_esmond_data_ce-pa_2024-2025,linear_interpolation,10,29302573.181301884,18159871.05555554,-12.55642873912294,1.997821627374468,3,2025-09-04 20:36:04
bbr_esmond_data_ce-pa_2024-2025,knn_imputation,10,8099553.235837367,6797292.416666667,-0.0357522979124982,0.7390295277355445,3,2025-09-04 20:36:05
bbr_esmond_data_ce-pa_2024-2025,mean_imputation,20,8219084.361757802,6205799.141111095,-0.2183239038332629,0.6738199335159151,6,2025-09-04 20:36:05
bbr_esmond_data_ce-pa_2024-2025,linear_interpolation,20,6578096.81198206,4781226.875,0.2196015274258242,0.5201392453645564,6,2025-09-04 20:36:05
bbr_esmond_data_ce-pa_2024-2025,knn_imputation,20,8219084.361757802,6205799.141111095,-0.2183239038332629,0.6738199335159151,6,2025-09-04 20:36:05
bbr_esmond_data_ce-pa_2024-2025,mean_imputation,30,12463489.04421535,10984259.94865314,-3.478604123586928,1.1870188312737222,9,2025-09-04 20:36:05
bbr_esmond_data_ce-pa_2024-2025,linear_interpolation,30,9375204.073780289,7019444.166666657,-1.2530978499372378,0.7583516310476873,8,2025-09-04 20:36:05
bbr_esmond_data_ce-pa_2024-2025,knn_imputation,30,12463489.04421535,10984259.94865314,-3.478604123586928,1.1870188312737222,9,2025-09-04 20:36:05
bbr_esmond_data_ap-es_2024-2025,mean_imputation,10,356608419.3321693,352512711.3703703,-0.2866145694396516,118.09639248739808,3,2025-09-04 20:36:05
bbr_esmond_data_ap-es_2024-2025,linear_interpolation,10,305467367.99986964,216563142.3333333,0.0559501534873885,88.70173680628423,3,2025-09-04 20:36:05
bbr_esmond_data_ap-es_2024-2025,knn_imputation,10,356608419.3321693,352512711.3703703,-0.2866145694396516,118.09639248739808,3,2025-09-04 20:36:05
bbr_esmond_data_ap-es_2024-2025,mean_imputation,20,275541406.4373996,234720799.3154762,-0.3205600783937319,40.00036895458906,7,2025-09-04 20:36:05
bbr_esmond_data_ap-es_2024-2025,linear_interpolation,20,349334673.5849013,259109358.5119048,-1.12259829318847,45.20008883241534,7,2025-09-04 20:36:05
bbr_esmond_data_ap-es_2024-2025,knn_imputation,20,275541406.4373996,234720799.3154762,-0.3205600783937319,40.00036895458906,7,2025-09-04 20:36:05
bbr_esmond_data_ap-es_2024-2025,mean_imputation,30,309499901.49330044,284139401.04545456,-0.3488633094720932,52.66815028765021,11,2025-09-04 20:36:05
bbr_esmond_data_ap-es_2024-2025,linear_interpolation,30,372072035.5850849,276340472.40909094,-0.9494000454602024,44.18160457848606,11,2025-09-04 20:36:05
bbr_esmond_data_ap-es_2024-2025,knn_imputation,30,309499901.49330044,284139401.04545456,-0.3488633094720932,52.66815028765021,11,2025-09-04 20:36:05
bbr_esmond_data_ms-ap_2024-2025,mean_imputation,10,2928847.922304555,2795330.0897437334,-10.223834108606177,0.3045365415262289,2,2025-09-04 20:36:05
bbr_esmond_data_ms-ap_2024-2025,linear_interpolation,10,1613429.386753928,1331800.375,-2.406022565511553,0.1452304624537559,2,2025-09-04 20:36:05
bbr_esmond_data_ms-ap_2024-2025,knn_imputation,10,2928847.922304555,2795330.0897437334,-10.223834108606177,0.3045365415262289,2,2025-09-04 20:36:05
bbr_esmond_data_ms-ap_2024-2025,mean_imputation,20,23303302.876524244,17500290.866666675,-0.2529505860911343,1.9697109545922915,5,2025-09-04 20:36:05
bbr_esmond_data_ms-ap_2024-2025,linear_interpolation,20,21720228.743505653,15445291.566666674,-0.0884983456524912,1.7431522443799676,5,2025-09-04 20:36:05
bbr_esmond_data_ms-ap_2024-2025,knn_imputation,20,23303302.876524244,17500290.866666675,-0.2529505860911343,1.9697109545922915,5,2025-09-04 20:36:05
